Tweet ID,User,Content,Posted At (EST),Posted Date,Posted Time,Imported At (EST),Imported Date,Imported Time
2047721320247365776,WhiteHouse,"https://t.co/Nh7NE2f2s5",4/24/2026, 12:56:22 PM,4/24/2026,12:56:22 PM,4/24/2026, 1:00:16 PM,4/24/2026,1:00:16 PM
2047721318309658937,WhiteHouse,"Americans finally have a president determined to uphold the fundamental principle that America belongs to the American people, not to millions who seek to bypass our laws. 

🇺🇸🇺🇸🇺🇸 https://t.co/WJkeLTdLIC",4/24/2026, 12:56:21 PM,4/24/2026,12:56:21 PM,4/24/2026, 1:00:16 PM,4/24/2026,1:00:16 PM
2047700762155770090,WhiteHouse,"RT @SecKennedy: 🇺🇸 https://t.co/17o2ekWxJF",4/24/2026, 11:34:40 AM,4/24/2026,11:34:40 AM,4/24/2026, 11:35:33 AM,4/24/2026,11:35:33 AM
2047696205702894019,WhiteHouse,"In a major win for Americans, 17 of the world’s largest pharmaceutical companies are now offering the LOWEST drug prices in history — and the FDA has just approved a new drug that cures a rare form of deafness.

President Trump is putting patients first. MUST WATCH. 🇺🇸 https://t.co/GEZ0YxLqR9",4/24/2026, 11:16:34 AM,4/24/2026,11:16:34 AM,4/24/2026, 11:20:30 AM,4/24/2026,11:20:30 AM
2047694676195487954,WhiteHouse,"RT @SeanParnellASW: Our blockade is in effect—and our capabilities are growing by the day.

Iran would be wise to MAKE A DEAL. https://t.co…",4/24/2026, 11:10:29 AM,4/24/2026,11:10:29 AM,4/24/2026, 11:10:59 AM,4/24/2026,11:10:59 AM
2047683379550728251,WhiteHouse,"The blockade is tightening by the hour. We are in control. Nothing in, nothing out.

""They know that we, the United States of America, control the flow of global shipping... their real navy is at the bottom of the Arabian Gulf."" - @SecWar 🇺🇸 https://t.co/DdW8OyvxAD",4/24/2026, 10:25:36 AM,4/24/2026,10:25:36 AM,4/24/2026, 10:26:03 AM,4/24/2026,10:26:03 AM
2047681219651924138,WhiteHouse,"RT @FirstLadyOffice: The new @WhiteHouse bee hive is expected to increase annual honey production by an estimated 30 pounds, allowing for e…",4/24/2026, 10:17:01 AM,4/24/2026,10:17:01 AM,4/24/2026, 10:20:38 AM,4/24/2026,10:20:38 AM
2047670429658108078,WhiteHouse,"America. Always. 🇺🇸 https://t.co/hKOVq3TytE",4/24/2026, 9:34:08 AM,4/24/2026,9:34:08 AM,4/24/2026, 9:35:36 AM,4/24/2026,9:35:36 AM
2047664593703416281,WhiteHouse,"RT @FirstLadyOffice: .@FLOTUS @MELANIATRUMP announced the expansion of the @WhiteHouse honey program with the addition of a newly installed…",4/24/2026, 9:10:57 AM,4/24/2026,9:10:57 AM,4/24/2026, 9:15:30 AM,4/24/2026,9:15:30 AM
2047663974628372608,WhiteHouse,"RT @DOWResponse: .@SECWAR ""President Trump has authorized the United States Navy to destroy any Iranian fast boats that attempt to put mine…",4/24/2026, 9:08:29 AM,4/24/2026,9:08:29 AM,4/24/2026, 9:10:32 AM,4/24/2026,9:10:32 AM
2047655493212975466,WhiteHouse,"RT @DeptofWar: LIVE: @SecWar, Chairman Caine hold a press briefing on Operation Epic Fury.  https://t.co/K7hfZvaLIs",4/24/2026, 8:34:47 AM,4/24/2026,8:34:47 AM,4/24/2026, 8:35:39 AM,4/24/2026,8:35:39 AM
2047655457536246139,WhiteHouse,"RT @TheJusticeDept: “Naturalization and US citizenship will not protect sexual predators from the consequences of their horrific acts. If y…",4/24/2026, 8:34:39 AM,4/24/2026,8:34:39 AM,4/24/2026, 8:35:39 AM,4/24/2026,8:35:39 AM
2047655408446148853,WhiteHouse,"RT @WHOSTP47: One year since @POTUS signed the Executive Order on Advancing AI Education for America's Youth 💪

➡️@Usedgov expanded AI trai…",4/24/2026, 8:34:27 AM,4/24/2026,8:34:27 AM,4/24/2026, 8:35:39 AM,4/24/2026,8:35:39 AM
2047462920167071745,WhiteHouse,"ALMOST FRIDAY. https://t.co/RRrrOsCQ9r",4/23/2026, 7:49:34 PM,4/23/2026,7:49:34 PM,4/23/2026, 7:50:26 PM,4/23/2026,7:50:26 PM
2047462411246985471,WhiteHouse,"RT @FirstLadyOffice: https://t.co/IrAUCIzJmT",4/23/2026, 7:47:33 PM,4/23/2026,7:47:33 PM,4/23/2026, 7:50:26 PM,4/23/2026,7:50:26 PM
2047457373090939184,WhiteHouse,"DELIVERING LOWER HEALTHCARE COSTS 🇺🇸

President Donald J. Trump Announces Deal with Regeneron to Bring Most-Favored-Nation Pricing to American Patients https://t.co/NJmRE0Ga8q",4/23/2026, 7:27:32 PM,4/23/2026,7:27:32 PM,4/23/2026, 7:30:27 PM,4/23/2026,7:30:27 PM
2047456726278922425,WhiteHouse,"RT @DHSgov: FAIRFAX, VIRGINIA: @HSI_DC has arrested a criminal illegal CHILD PREDATOR who Virginia sanctuary politicians RELEASED.

Roni Me…",4/23/2026, 7:24:58 PM,4/23/2026,7:24:58 PM,4/23/2026, 7:25:26 PM,4/23/2026,7:25:26 PM
2047436553207599538,WhiteHouse,"President Donald J. Trump provides an update on the ceasefire meeting between Israel and Lebanon. https://t.co/73V41K2Wwl https://t.co/vDaVfrgchB",4/23/2026, 6:04:48 PM,4/23/2026,6:04:48 PM,4/23/2026, 6:05:27 PM,4/23/2026,6:05:27 PM
2047430957506969814,WhiteHouse,"🇺🇸 @VP Vance speaks on the Israel-Lebanon ceasefire extension — a historic moment.

""Of course it wouldn't have happened without the President's direct engagement."" https://t.co/inYTsjMvMC",4/23/2026, 5:42:34 PM,4/23/2026,5:42:34 PM,4/23/2026, 5:45:30 PM,4/23/2026,5:45:30 PM
2047429447578529944,WhiteHouse,"🚨 ""The Meeting went very well! The United States is going to work with Lebanon in order to help it protect itself from Hezbollah. The Ceasefire between Israel and Lebanon will be extended by THREE WEEKS."" - President Donald J. Trump 🇺🇸 https://t.co/OUyewZJKmT",4/23/2026, 5:36:34 PM,4/23/2026,5:36:34 PM,4/23/2026, 5:40:28 PM,4/23/2026,5:40:28 PM
2047424589131657369,WhiteHouse,"AMERICA FIRST 🇺🇸 https://t.co/EqGERZYQW4",4/23/2026, 5:17:16 PM,4/23/2026,5:17:16 PM,4/23/2026, 5:20:27 PM,4/23/2026,5:20:27 PM
2047424587286126596,WhiteHouse,"America is leading the AI race and our foreign adversaries know it.

The Trump Administration will not allow China to subvert American interests by stealing AI. https://t.co/El76mljxKY",4/23/2026, 5:17:15 PM,4/23/2026,5:17:15 PM,4/23/2026, 5:20:27 PM,4/23/2026,5:20:27 PM
2047406166024634734,WhiteHouse,"Regeneron is the 17th pharmaceutical giant offering to sell their drugs at Most-Favored-Nation drug pricing. 🇺🇸

It's simple: President Trump refuses to let America get ripped off in the global drug market. The United States will have the LOWEST drug prices anywhere in the world. https://t.co/W3Uyh602Ao",4/23/2026, 4:04:03 PM,4/23/2026,4:04:03 PM,4/23/2026, 4:05:27 PM,4/23/2026,4:05:27 PM
2047405095747510358,WhiteHouse,"President Donald J. Trump is making D.C. beautiful again! 🇺🇸 https://t.co/wHBtPowefr",4/23/2026, 3:59:48 PM,4/23/2026,3:59:48 PM,4/23/2026, 4:00:34 PM,4/23/2026,4:00:34 PM
2047401014131626095,WhiteHouse,"RT @KushDesai47: Regeneron’s announcement means 17 out of the 17 pharmaceutical companies that received letters last year have now struck d…",4/23/2026, 3:43:35 PM,4/23/2026,3:43:35 PM,4/23/2026, 3:45:31 PM,4/23/2026,3:45:31 PM
2047394801398542396,WhiteHouse,"VISIT https://t.co/ZUEHHV4KFp NOW 🇺🇸 https://t.co/bD5Hrna0qp",4/23/2026, 3:18:54 PM,4/23/2026,3:18:54 PM,4/23/2026, 3:20:25 PM,4/23/2026,3:20:25 PM
2047393122942959916,WhiteHouse,"President Trump Participates in a Health Care Affordability Event https://t.co/L7sBaGu9A6",4/23/2026, 3:12:13 PM,4/23/2026,3:12:13 PM,4/23/2026, 3:15:29 PM,4/23/2026,3:15:29 PM
2047380614794416315,WhiteHouse,"If you've never been a panican... this pin's for you. 🇺🇸 https://t.co/JmI0PTDPuh",4/23/2026, 2:22:31 PM,4/23/2026,2:22:31 PM,4/23/2026, 2:25:42 PM,4/23/2026,2:25:42 PM
2047376664447868997,WhiteHouse,"First Lady Melania Trump speaks at the 113th Annual First Lady's Luncheon on her landmark legislation to protect the foster care community with members of the Ways and Means Committee.

@FLOTUS will never stop fighting for America's future generation. 💛 https://t.co/1raDNWwO3N",4/23/2026, 2:06:49 PM,4/23/2026,2:06:49 PM,4/23/2026, 2:10:41 PM,4/23/2026,2:10:41 PM
2047374254916661379,WhiteHouse,"RT @PressSec: 🚨TODAY AT 3PM: White House to Announce a Deal With Pharmaceutical Company Regeneron

TUNE IN! 📺 https://t.co/0XvfHmOMEA",4/23/2026, 1:57:15 PM,4/23/2026,1:57:15 PM,4/23/2026, 2:00:41 PM,4/23/2026,2:00:41 PM
2047341923271147963,WhiteHouse,"We’re waiting… https://t.co/iRSZvCbHwT https://t.co/2XfncAkXoF",4/23/2026, 11:48:46 AM,4/23/2026,11:48:46 AM,4/23/2026, 11:50:40 AM,4/23/2026,11:50:40 AM
2047341315570975126,WhiteHouse,"https://t.co/R23uR9RR9y",4/23/2026, 11:46:22 AM,4/23/2026,11:46:22 AM,4/23/2026, 11:50:40 AM,4/23/2026,11:50:40 AM
2047336714339811739,WhiteHouse,"RT @Freedom250: JUST ANNOUNCED: Secretary of War Pete Hegseth is set to speak at Rededicate 250.

May 17 • 8 AM ET • National Mall

Join Am…",4/23/2026, 11:28:05 AM,4/23/2026,11:28:05 AM,4/23/2026, 11:30:41 AM,4/23/2026,11:30:41 AM
2047333451502694712,WhiteHouse,"MORE https://t.co/fFomBrWPuW",4/23/2026, 11:15:07 AM,4/23/2026,11:15:07 AM,4/23/2026, 11:15:42 AM,4/23/2026,11:15:42 AM
2047333448688291841,WhiteHouse,"Positive manufacturing job growth. Reshoring boom. Industry leaders rejoicing.

American manufacturing is BACK. https://t.co/cv3mhDO2U7",4/23/2026, 11:15:06 AM,4/23/2026,11:15:06 AM,4/23/2026, 11:15:42 AM,4/23/2026,11:15:42 AM
2047305883361681790,WhiteHouse,"RT @TheJusticeDept: 🚨Justice Department Places FDA-Approved Marijuana Products and Products Containing Marijuana Subject to a Qualifying St…",4/23/2026, 9:25:34 AM,4/23/2026,9:25:34 AM,4/23/2026, 9:30:44 AM,4/23/2026,9:30:44 AM
2047303391412465817,WhiteHouse,"""I have ordered the United States Navy to shoot and kill any boat, small boats though they may be (Their naval ships are ALL, 159 of them, at the bottom of the sea!), that is putting mines in the waters of the Strait of Hormuz. There is to be no hesitation."" - President Donald J. https://t.co/zRS9PEfUBW",4/23/2026, 9:15:40 AM,4/23/2026,9:15:40 AM,4/23/2026, 9:20:42 AM,4/23/2026,9:20:42 AM
2047125808716685786,WhiteHouse,"RT @SecScottBessent: .@USTreasury's Office of Investment Security is launching the Investment Security Technology Initiative to convene lea…",4/22/2026, 9:30:01 PM,4/22/2026,9:30:01 PM,4/22/2026, 9:30:42 PM,4/22/2026,9:30:42 PM
2047125734066430010,WhiteHouse,"RT @DHSgov: KEEPING OUR HOMELAND SAFE.

On Sunday, @CBP officers at the Area Port of Nogales seized dozens of weapons from a car attempting…",4/22/2026, 9:29:43 PM,4/22/2026,9:29:43 PM,4/22/2026, 9:30:42 PM,4/22/2026,9:30:42 PM
2047067908228956473,WhiteHouse,"TRUST IN TRUMP 🇺🇸📈 https://t.co/7JN9uwDYse",4/22/2026, 5:39:56 PM,4/22/2026,5:39:56 PM,4/22/2026, 5:40:40 PM,4/22/2026,5:40:40 PM
2047060000145653879,WhiteHouse,"RT @ENERGY: Happy Earth Day!

By expanding nuclear energy and LNG exports, President Trump will likely go down in history as the world lead…",4/22/2026, 5:08:31 PM,4/22/2026,5:08:31 PM,4/22/2026, 5:10:42 PM,4/22/2026,5:10:42 PM
2047046161312198725,WhiteHouse,"RT @FirstLadyOffice: The final details
🇺🇸🇬🇧
04.28.26 https://t.co/fiFjx48Rkw",4/22/2026, 4:13:31 PM,4/22/2026,4:13:31 PM,4/22/2026, 4:15:33 PM,4/22/2026,4:15:33 PM
2047041809059135813,WhiteHouse,"Iran must never be allowed to obtain a nuclear weapon, and they must hand over their enriched uranium.

@PressSec joins Fox News, delivering an update on Operation Epic Fury. https://t.co/in7S8zwtWG",4/22/2026, 3:56:14 PM,4/22/2026,3:56:14 PM,4/22/2026, 4:00:42 PM,4/22/2026,4:00:42 PM
2047037040500318313,WhiteHouse,"RT @CENTCOM: U.S. forces have directed 29 vessels to turn around or return to port as part of the U.S. blockade against Iran. 

Over past 2…",4/22/2026, 3:37:17 PM,4/22/2026,3:37:17 PM,4/22/2026, 3:40:37 PM,4/22/2026,3:40:37 PM
2047033970504630466,WhiteHouse,"RT @SBAgov: It’s hard to understate what President Trump’s tax cuts mean for the service industry and tipped workers.

Finally, after four…",4/22/2026, 3:25:05 PM,4/22/2026,3:25:05 PM,4/22/2026, 3:25:27 PM,4/22/2026,3:25:27 PM
2047030232884846791,WhiteHouse,"“YOU CAN’T COMPROMISE ON SANITY AND COMMON SENSE!”

So true, Mr. President! https://t.co/ui5yZvGjEu",4/22/2026, 3:10:14 PM,4/22/2026,3:10:14 PM,4/22/2026, 3:10:26 PM,4/22/2026,3:10:26 PM
2047018928031834115,WhiteHouse,"CHAMPIONS IN THE WHITE HOUSE 🏆 @NCAA https://t.co/2lcDf60Kgf",4/22/2026, 2:25:18 PM,4/22/2026,2:25:18 PM,4/22/2026, 2:25:36 PM,4/22/2026,2:25:36 PM
2047017301069742375,WhiteHouse,"RT @USDOL: American Workers aren’t tired of winning! Thanks, @POTUS 🇺🇸",4/22/2026, 2:18:50 PM,4/22/2026,2:18:50 PM,4/22/2026, 2:20:39 PM,4/22/2026,2:20:39 PM
2047011356906303559,WhiteHouse,"RT @PressSec: The legacy media is doing PR for the Iranian regime... again.

The truth is that under President Trump’s leadership, the U.S.…",4/22/2026, 1:55:13 PM,4/22/2026,1:55:13 PM,4/22/2026, 1:55:37 PM,4/22/2026,1:55:37 PM
2047009939009290465,WhiteHouse,"“…Republicans must stick together and UNIFY to get this done, and to keep America safe — something which the Democrats don’t care about…” https://t.co/Fj1TE9xw3z",4/22/2026, 1:49:35 PM,4/22/2026,1:49:35 PM,4/22/2026, 1:50:33 PM,4/22/2026,1:50:33 PM
2046999924651217013,WhiteHouse,"“Very good news! I have just been informed that eight women protestors who were going to be executed tonight in Iran will no longer be killed…” - President Donald J. Trump 🇺🇸 https://t.co/oU1AlAOPpk https://t.co/gsW76RQufY",4/22/2026, 1:09:48 PM,4/22/2026,1:09:48 PM,4/22/2026, 1:10:42 PM,4/22/2026,1:10:42 PM
2046987551802548688,WhiteHouse,"MAGA, all summer long 😎 https://t.co/DhiMJmI0WG https://t.co/p6kZ0jh3gb",4/22/2026, 12:20:38 PM,4/22/2026,12:20:38 PM,4/22/2026, 12:25:34 PM,4/22/2026,12:25:34 PM
2046987093990052350,WhiteHouse,"Anheuser-Busch, the number one beer manufacturer in the world, is pouring MILLIONS in investments into the United States! 🇺🇸🍺 https://t.co/i5xkc4KzTc",4/22/2026, 12:18:49 PM,4/22/2026,12:18:49 PM,4/22/2026, 12:20:39 PM,4/22/2026,12:20:39 PM
2046977586987757718,WhiteHouse,"RT @TheStoryFNC: TODAY AT 3pm ET: White House @PressSec Karoline Leavitt on President Trump’s short-term ceasefire extension and new provoc…",4/22/2026, 11:41:02 AM,4/22/2026,11:41:02 AM,4/22/2026, 11:45:42 AM,4/22/2026,11:45:42 AM
2046975903096316382,WhiteHouse,"Hottest country in the world!!! https://t.co/EXiruEgcOl",4/22/2026, 11:34:20 AM,4/22/2026,11:34:20 AM,4/22/2026, 11:35:39 AM,4/22/2026,11:35:39 AM
2046974733321719928,WhiteHouse,"RT @NASA: It's our home.

This Earth Day, see our planet as our Artemis II astronauts saw it with these new images from the mission. https:…",4/22/2026, 11:29:42 AM,4/22/2026,11:29:42 AM,4/22/2026, 11:30:38 AM,4/22/2026,11:30:38 AM
2046967386545279105,WhiteHouse,"Sheridan Gorman, an 18-year-old student, was tragically murdered by an illegal alien. Her parents calling it ""a preventable murder.""

This is why we secured the border. This is why we stand with ICE. This is why we deport criminal illegals. THIS IS OUR WHY ⬇️ https://t.co/WNOt77GOKv",4/22/2026, 11:00:30 AM,4/22/2026,11:00:30 AM,4/22/2026, 11:00:43 AM,4/22/2026,11:00:43 AM
2046964834260893952,WhiteHouse,"RT @RealPNavarro: .@POTUS &amp; @TheJusticeDept are cracking down on the Big Meat cartel.

DOJ alleges Agri Stats' business model facilitates c…",4/22/2026, 10:50:21 AM,4/22/2026,10:50:21 AM,4/22/2026, 10:50:41 AM,4/22/2026,10:50:41 AM
2046959500704244026,WhiteHouse,"RT @StateDept: ⚽ The countdown to the FIFA World Cup 2026™ is on! Coinciding with America’s 250th birthday, President Trump is committed to…",4/22/2026, 10:29:10 AM,4/22/2026,10:29:10 AM,4/22/2026, 10:30:39 AM,4/22/2026,10:30:39 AM
2046945302804894082,WhiteHouse,"RT @USTradeRep: 🚨 This #EarthDay, USTR is digging up foreign trade practices that undercut American workers, contaminate global supply chai…",4/22/2026, 9:32:45 AM,4/22/2026,9:32:45 AM,4/22/2026, 9:35:37 AM,4/22/2026,9:35:37 AM
2046930415752036573,WhiteHouse,"RT @DHSgov: SICKENING: Luis Armando Argueta Montejo, a 43-year-old-criminal illegal alien from Mexico, has been arrested for INCEST and sex…",4/22/2026, 8:33:35 AM,4/22/2026,8:33:35 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046930308155469932,WhiteHouse,"RT @epaleezeldin: Since President Trump’s January EO, almost 2,000 new permits have been approved for LA wildfire victims desperately tryin…",4/22/2026, 8:33:10 AM,4/22/2026,8:33:10 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046930201678872770,WhiteHouse,"RT @CBSNews: During the Biden administration, CBS News saw hundreds of migrants cross into the U.S. illegally near the Texas border city of…",4/22/2026, 8:32:44 AM,4/22/2026,8:32:44 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046930105142764022,WhiteHouse,"RT @USNavy: Presence with partners. 🇺🇸🤝🇯🇵

Japan Maritime Self-Defense Force (JMSDF) Asahi-class destroyer JS Asahi (DD-119) and U.S. 7th F…",4/22/2026, 8:32:21 AM,4/22/2026,8:32:21 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046760476126666802,WhiteHouse,"THE CHAMPS ARE HERE 🏆

President Donald J. Trump hosts seven collegiate National Champions from around the country at the White House, honoring these student-athletes who performed at the top of their craft and came out on top. 🇺🇸 https://t.co/A0TJfmylG8",4/21/2026, 9:18:19 PM,4/21/2026,9:18:19 PM,4/21/2026, 9:20:22 PM,4/21/2026,9:20:22 PM
2046751884438917254,WhiteHouse,"AMERICAN MANUFACTURING IS BACK.

The first positive manufacturing job growth in three years, a total shift from the Biden-era decline.

President Trump's historic re-shoring effort is bringing MORE production and MORE jobs back to the U.S. 🇺🇸 https://t.co/rNWe3tSWBf",4/21/2026, 8:44:10 PM,4/21/2026,8:44:10 PM,4/21/2026, 8:45:21 PM,4/21/2026,8:45:21 PM
2046747549722112085,WhiteHouse,"Celebrate life’s most meaningful moments with a message from the President. 🇺🇸

Request yours here: https://t.co/o87UQxGM9k https://t.co/WfBDJPMqh8",4/21/2026, 8:26:57 PM,4/21/2026,8:26:57 PM,4/21/2026, 8:30:24 PM,4/21/2026,8:30:24 PM
2046703874690437300,WhiteHouse,"The future of air travel has arrived. Today, @SecDuffy announced groundbreaking new airspace software that will modernize America’s skies and dramatically REDUCE delays. 

The GOLDEN AGE OF TRAVEL IS HERE! ✈️https://t.co/IkNaJz09E3",4/21/2026, 5:33:24 PM,4/21/2026,5:33:24 PM,4/21/2026, 5:35:24 PM,4/21/2026,5:35:24 PM
2046695169806696769,WhiteHouse,"President Trump Delivers Remarks to NCAA Collegiate National Champions https://t.co/cgLk2VJpxa",4/21/2026, 4:58:48 PM,4/21/2026,4:58:48 PM,4/21/2026, 5:00:26 PM,4/21/2026,5:00:26 PM
2046684343204978735,WhiteHouse,"STATEMENT BY PRESIDENT DONALD J. TRUMP: https://t.co/ATdRyY1qqK",4/21/2026, 4:15:47 PM,4/21/2026,4:15:47 PM,4/21/2026, 4:20:24 PM,4/21/2026,4:20:24 PM
2046682206039388561,WhiteHouse,"President Trump is protecting the future of college sports. 🇺🇸

THROWBACK: @NCAA President Charlie Baker recently met at the White House to tackle the challenges facing college athletics. Watch ⬇️ https://t.co/D1MoTPt1X2",4/21/2026, 4:07:18 PM,4/21/2026,4:07:18 PM,4/21/2026, 4:10:23 PM,4/21/2026,4:10:23 PM
2046661978123354167,WhiteHouse,"🤫🤫 https://t.co/h7MPFNGvPI",4/21/2026, 2:46:55 PM,4/21/2026,2:46:55 PM,4/21/2026, 2:50:32 PM,4/21/2026,2:50:32 PM
2046658936405741963,WhiteHouse,"RT @SecScottBessent: The Iranian regime must be held accountable for its extortion of global energy markets and indiscriminate targeting of…",4/21/2026, 2:34:50 PM,4/21/2026,2:34:50 PM,4/21/2026, 2:35:32 PM,4/21/2026,2:35:32 PM
2046652428687122874,WhiteHouse,"RT @DHSgov: This National Crime Victims Week, DHS continues standing up for the Americans who have been victims of illegal alien crime. 

T…",4/21/2026, 2:08:58 PM,4/21/2026,2:08:58 PM,4/21/2026, 2:10:35 PM,4/21/2026,2:10:35 PM
2046649913958637846,WhiteHouse,"RT @DHSgov: Import the third world, become the third world.

Illegal alien Josue Abraham Chirino-Leonice BRUTALLY murdered his co-worker by…",4/21/2026, 1:58:59 PM,4/21/2026,1:58:59 PM,4/21/2026, 2:00:34 PM,4/21/2026,2:00:34 PM
2046624603443769709,WhiteHouse,"RT @DeptofWar: https://t.co/AVabf0Dot3",4/21/2026, 12:18:24 PM,4/21/2026,12:18:24 PM,4/21/2026, 12:20:36 PM,4/21/2026,12:20:36 PM
